Geneid,Chr,Start,End,Strand,Length,DA778_ASAP31_PD_NP18-117_AMY_0,DA791_ASAP50_ctrl_NP18-159_AMY_0,DA780_ASAP37_PD_NP19-16_AMY_0,DA783_ASAP45_PD_NP19-255_AMY_0,DA793_ASAP53_ctrl_NP19-36_AMY_0,DA811_ASAP18_PD_NP16-140_AMY_0,DA805_ASAP56_ctrl_NP19-37_AMY_0,AA_ASAP110_ctrl_NP16-119_AMY_0,AA_ASAP114_PD_NP21-57_AMY_0,AA_ASAP115_PD_NP21-208_AMY_0,DA474_ASAP24_PD_NP16-25_AMY_0,DA802_ASAP40_PD_NP19-23_AMY_0,AA_ASAP121_PD_NP17-232_AMY_1,AA_ASAP126_PD_NP19-137_AMY_1,AA_ASAP123_ctrl_NP19-218_AMY_1,AA_ASAP128_PD_NP21-04_AMY_1,AA_ASAP124_ctrl_NP22-37_AMY_1,AA_ASAP131_PD_NP23-21_AMY_1,DA778_ASAP31_PD_NP18-117_AMY_1,DA791_ASAP50_ctrl_NP18-159_AMY_1,DA780_ASAP37_PD_NP19-16_AMY_1,DA783_ASAP45_PD_NP19-255_AMY_1,DA793_ASAP53_ctrl_NP19-36_AMY_1,DA811_ASAP18_PD_NP16-140_AMY_1,DA805_ASAP56_ctrl_NP19-37_AMY_1,AA_ASAP110_ctrl_NP16-119_AMY_1,AA_ASAP113_ctrl_NP18-148_AMY_1,AA_ASAP114_PD_NP21-57_AMY_1,AA_ASAP115_PD_NP21-208_AMY_1,AA_ASAP109_PD_NP21-217_AMY_1,AA_ASAP119_PD_NP22-55_AMY_1,DA474_ASAP24_PD_NP16-25_AMY_1,DA512_ASAP60_ctrl_NP19-45_AMY_1,DA802_ASAP40_PD_NP19-23_AMY_1,DA801_ASAP53_ctrl_NP19-36_AMY_1,AA_ASAP112_ctrl_NP16-293_AMY_2,AA_ASAP120_PD_NP16-285_AMY_2,AA_ASAP121_PD_NP17-232_AMY_2,ASAP122_PD_NP19-91_AMY_2,AA_ASAP126_PD_NP19-137_AMY_2,AA_ASAP123_ctrl_NP19-218_AMY_2,AA_ASAP128_PD_NP21-04_AMY_2,AA_ASAP124_ctrl_NP22-37_AMY_2,AA_ASAP131_PD_NP23-21_AMY_2,DA778_ASAP31_PD_NP18-117_AMY_2,DA791_ASAP50_ctrl_NP18-159_AMY_2,DA780_ASAP37_PD_NP19-16_AMY_2,DA783_ASAP45_PD_NP19-255_AMY_2,DA793_ASAP53_ctrl_NP19-36_AMY_2,DA811_ASAP18_PD_NP16-140_AMY_2,DA807_ASAP29_PD_NP17-191_AMY_2,DA814_ASAP35_PD_NP18-304_AMY_2,DA805_ASAP56_ctrl_NP19-37_AMY_2,AA_ASAP110_ctrl_NP16-119_AMY_2,AA_ASAP113_ctrl_NP18-148_AMY_2,AA_ASAP114_PD_NP21-57_AMY_2,AA_ASAP115_PD_NP21-208_AMY_2,AA_ASAP109_PD_NP21-217_AMY_2,AA_ASAP119_PD_NP22-55_AMY_2,DA474_ASAP24_PD_NP16-25_AMY_2,DA512_ASAP60_ctrl_NP19-45_AMY_2,DA802_ASAP40_PD_NP19-23_AMY_2,DA801_ASAP53_ctrl_NP19-36_AMY_2,AA_ASAP111_ctrl_NP16-284_AMY_3,AA_ASAP112_ctrl_NP16-293_AMY_3,AA_ASAP120_PD_NP16-285_AMY_3,AA_ASAP121_PD_NP17-232_AMY_3,ASAP122_PD_NP19-91_AMY_3,AA_ASAP123_ctrl_NP19-218_AMY_3,AA_ASAP128_PD_NP21-04_AMY_3,AA_ASAP124_ctrl_NP22-37_AMY_3,AA_ASAP131_PD_NP23-21_AMY_3,DA778_ASAP31_PD_NP18-117_AMY_3,DA791_ASAP50_ctrl_NP18-159_AMY_3,DA780_ASAP37_PD_NP19-16_AMY_3,DA783_ASAP45_PD_NP19-255_AMY_3,DA793_ASAP53_ctrl_NP19-36_AMY_3,DA811_ASAP18_PD_NP16-140_AMY_3,DA807_ASAP29_PD_NP17-191_AMY_3,DA805_ASAP56_ctrl_NP19-37_AMY_3,AA_ASAP110_ctrl_NP16-119_AMY_3,AA_ASAP113_ctrl_NP18-148_AMY_3,AA_ASAP114_PD_NP21-57_AMY_3,AA_ASAP115_PD_NP21-208_AMY_3,AA_ASAP109_PD_NP21-217_AMY_3,AA_ASAP119_PD_NP22-55_AMY_3,DA474_ASAP24_PD_NP16-25_AMY_3,DA512_ASAP60_ctrl_NP19-45_AMY_3,DA803_ASAP48_ctrl_NP17-256_AMY_3,DA802_ASAP40_PD_NP19-23_AMY_3,DA801_ASAP53_ctrl_NP19-36_AMY_3,AA_ASAP112_ctrl_NP16-293_AMY_4,AA_ASAP126_PD_NP19-137_AMY_4,AA_ASAP123_ctrl_NP19-218_AMY_4,AA_ASAP131_PD_NP23-21_AMY_4,DA778_ASAP31_PD_NP18-117_AMY_4,DA791_ASAP50_ctrl_NP18-159_AMY_4,DA783_ASAP45_PD_NP19-255_AMY_4,DA793_ASAP53_ctrl_NP19-36_AMY_4,DA811_ASAP18_PD_NP16-140_AMY_4,DA807_ASAP29_PD_NP17-191_AMY_4,DA805_ASAP56_ctrl_NP19-37_AMY_4,AA_ASAP110_ctrl_NP16-119_AMY_4,AA_ASAP113_ctrl_NP18-148_AMY_4,AA_ASAP114_PD_NP21-57_AMY_4,AA_ASAP115_PD_NP21-208_AMY_4,AA_ASAP119_PD_NP22-55_AMY_4,DA474_ASAP24_PD_NP16-25_AMY_4,DA512_ASAP60_ctrl_NP19-45_AMY_4,DA802_ASAP40_PD_NP19-23_AMY_4,DA801_ASAP53_ctrl_NP19-36_AMY_4,AA_ASAP112_ctrl_NP16-293_AMY_5,AA_ASAP120_PD_NP16-285_AMY_5,AA_ASAP121_PD_NP17-232_AMY_5,ASAP122_PD_NP19-91_AMY_5,AA_ASAP126_PD_NP19-137_AMY_5,AA_ASAP123_ctrl_NP19-218_AMY_5,AA_ASAP128_PD_NP21-04_AMY_5,AA_ASAP124_ctrl_NP22-37_AMY_5,AA_ASAP131_PD_NP23-21_AMY_5,DA778_ASAP31_PD_NP18-117_AMY_5,DA791_ASAP50_ctrl_NP18-159_AMY_5,DA779_ASAP33_PD_NP18-287_AMY_5,DA780_ASAP37_PD_NP19-16_AMY_5,DA783_ASAP45_PD_NP19-255_AMY_5,DA793_ASAP53_ctrl_NP19-36_AMY_5,DA811_ASAP18_PD_NP16-140_AMY_5,DA807_ASAP29_PD_NP17-191_AMY_5,DA814_ASAP35_PD_NP18-304_AMY_5,DA815_ASAP37_PD_NP19-16_AMY_5,DA805_ASAP56_ctrl_NP19-37_AMY_5,AA_ASAP110_ctrl_NP16-119_AMY_5,AA_ASAP113_ctrl_NP18-148_AMY_5,AA_ASAP114_PD_NP21-57_AMY_5,AA_ASAP115_PD_NP21-208_AMY_5,AA_ASAP109_PD_NP21-217_AMY_5,AA_ASAP119_PD_NP22-55_AMY_5,DA474_ASAP24_PD_NP16-25_AMY_5,DA512_ASAP60_ctrl_NP19-45_AMY_5,DA800_ASAP20_PD_NP16-160_AMY_5,DA803_ASAP48_ctrl_NP17-256_AMY_5,DA802_ASAP40_PD_NP19-23_AMY_5,DA801_ASAP53_ctrl_NP19-36_AMY_5
HERV_dup2653,chr6,47308689,47315993,-,7305,0.00797872340425532,0.005,0,0.00946372239747634,0.00625,0,0.00338983050847458,0,0,0.00677200902934537,0.00835654596100279,0.0202020202020202,0,0.000278164116828929,0,0,0,0,0,0.00680272108843537,0,0.00387596899224806,0,0,0,0,0,0,0.00185873605947955,0,0,0,0,0,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528169014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227272727272727,0.0152091254752852,0.012012012012012,0,0,0.00558659217877095,0.0175438596491228,0,0,0.0185873605947955,0.0131578947368421,0.0517241379310345,0.012012012012012,0.0113207547169811,0.003125,0.015015015015015,0,0,0.0127388535031847,0.0106382978723404,0.0198675496688742,0,0,0.0174418604651163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178571428571429,0,0,0.000499251123315027,0.000867302688638335,0,0,0,0,0,0,0,0,0,0,0.0106280193236715,0,0,0.00117924528301887,0,0,0,0.00188323917137476,0,0,0,0,0,0,0,0
HERV_dup2655,chr6,47634877,47647929,+,13053,0.0106382978723404,0,0,0,0.0375,0,0.00508474576271186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185873605947955,0,0,0.0379008746355685,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028169014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017636684303351,0,0,0,0,0.00140449438202247,0,0,0,0.0144927536231884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERV_dup2662,chr6,57069287,57076259,+,6973,0.25531914893617,0.985,0.774509803921569,0.709779179810726,0.40625,0.232142857142857,0.386440677966102,0.342672413793103,0.0517241379310345,0.275395033860045,0.704735376044568,0.939393939393939,0.0166666666666667,0.103198887343533,0,0.0158730158730159,0.290322580645161,0.325581395348837,0.0592105263157895,0.414965986394558,1.14655172413793,0.449612403100775,0.331034482758621,0.818181818181818,0.264705882352941,0.224489795918367,0.258278145695364,0.357142857142857,0.213754646840149,0.716417910447761,0.742268041237113,0.454810495626822,0.121037463976945,0.77,0.928571428571429,0.386609071274298,0,0.356200527704486,0.105263157894737,0.0479452054794521,0.217299578059072,0.133333333333333,1.2,0.170731707317073,0.0883190883190883,0.376811594202899,0.0649350649350649,0.155080213903743,0.104938271604938,0.0970873786407767,0.101214574898785,0.125,0.109154929577465,0.270805812417437,0.0909090909090909,0.153386454183267,0,0.135294117647059,0.300613496932515,0.15807560137457,0.112820512820513,0.439393939393939,0.357512953367876,0.104575163398693,0.316129032258064,1.25,0.0965909090909091,0.215909090909091,0.365019011406844,0.54954954954955,1.27753303964758,0.321138211382114,0.268156424581006,0.552631578947368,1.00632911392405,0.0112359550561798,0.141263940520446,0.289473684210526,0.224137931034483,0.381381381381381,0.313207547169811,0.128125,0.21021021021021,0.121212121212121,0.234234234234234,0.821656050955414,0.542553191489362,0.0960264900662252,0.504854368932039,0.803571428571429,0.488372093023256,0.0348837209302326,0.0395869191049914,0.0995575221238938,1.09230769230769,0.258741258741259,0.144578313253012,0.0172413793103448,0,0.537634408602151,0.292035398230089,0.0859106529209622,0.170653907496013,0.032051282051282,0.0494037478705281,0.0125,0.217522658610272,0.202479338842975,0,0.121621621621622,0.032258064516129,1.04580152671756,1.89285714285714,1.4047619047619,0.748807631160572,0.0419370943584623,0.273200346921075,1.21084337349398,0.91005291005291,0.564954682779456,0.0967741935483871,0.160606060606061,0.71875,0.627808988764045,0.0954773869346734,0.149253731343284,0.48876404494382,0.272463768115942,0.30939226519337,2.35099337748344,0.147405660377358,0.0925925925925926,0.191849529780564,0.26247569669475,0.0715630885122411,0.518832391713748,0.688504326328801,0.216216216216216,0.0909090909090909,0.982905982905983,0.0357142857142857,0.269076305220884,0.329323308270677
HERV_dup2663,chr6,58398931,58405899,+,6969,0.00531914893617021,0.01,0,0,0,0.0178571428571429,0,0,0.0172413793103448,0.00225733634311512,0.00835654596100279,0,0,0,0,0,0,0.0116279069767442,0,0,0,0.00775193798449612,0.0275862068965517,0.0151515151515152,0.00490196078431373,0,0.0132450331125828,0,0.00185873605947955,0,0,0.00583090379008746,0.00576368876080692,0,0,0,0,0,0,0.00114155251141553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114068441064639,0.012012012012012,0.026431718061674,0,0.0223463687150838,0.0526315789473684,0.0253164556962025,0,0.0260223048327138,0.0131578947368421,0.00862068965517241,0.00600600600600601,0.0150943396226415,0.01875,0.00900900900900901,0,0,0.0382165605095541,0.0106382978723404,0.0198675496688742,0.00970873786407767,0.0178571428571429,0.0174418604651163,0,0,0,0,0,0,0,0,0.00537634408602151,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106609808102345,0,0.00193236714975845,0,0,0,0,0.000626959247648903,0.00129617627997408,0,0,0,0,0,0,0,0,0
HERV_dup2680,chr6,63950260,63956533,+,6274,0,0,0,0,0,0,0.011864406779661,0,0,0.00225733634311512,0.00557103064066852,0,0,0,0,0,0.0537634408602151,0,0,0.0646258503401361,0.0689655172413793,0.00387596899224806,0.193103448275862,0,0.102941176470588,0.0634920634920635,0.0463576158940397,0.0408163265306122,0.0204460966542751,0,0,0.0408163265306122,0.0115273775216138,0.28,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676328502415459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERV_dup2695,chr6,70436656,70448522,-,11867,0.0345744680851064,0.08,0,0.170347003154574,0.125,0.125,0.0423728813559322,0.00431034482758621,0.396551724137931,0.428893905191874,0.0557103064066852,1.02020202020202,0,0.0216968011126565,0.75,0,0,0,0.0263157894736842,0.0442176870748299,0.0775862068965517,0.0581395348837209,0.255172413793103,0.106060606060606,0.0245098039215686,0,0.0132450331125828,0.397959183673469,0.135687732342007,0,0,0.032069970845481,0.0201729106628242,0.14,0.44047619047619,0.00647948164146868,0.262376237623762,0.176781002638522,0,0.00799086757990868,0.556962025316456,0,0.145454545454545,0.0766550522648084,0.447293447293447,0.188405797101449,0.220779220779221,0.0106951871657754,0.148148148148148,0.0776699029126214,0.101214574898785,0.803571428571429,0.149647887323944,0.30779392338177,0.0961538461538462,0.529880478087649,0.0578778135048231,0.311764705882353,0.325153374233129,0.189003436426117,0.179487179487179,0.492424242424242,0.595854922279793,0,0,0,0.0397727272727273,0,1.82509505703422,0.462462462462462,0.0220264317180617,0,0.642458100558659,0.342105263157895,0.278481012658228,0.134831460674157,0.159851301115242,0,0.181034482758621,0.192192192192192,0.0150943396226415,0.309375,0.81981981981982,0.0303030303030303,0,0.0191082802547771,0.212765957446809,0.0231788079470199,0,0,0.459302325581395,0,0.0309810671256454,0.25,0,0.188811188811189,0,0,0.0068259385665529,0.263440860215054,0.132743362831858,0.0721649484536082,0.0350877192982456,0.253205128205128,0.151618398637138,0.06875,0.13595166163142,0.00413223140495868,0,0,0.101382488479263,0.220101781170483,0,0,0.0500794912559618,0.0054917623564653,0.357328707718994,0.801204819277108,0.0246913580246914,0,0.282258064516129,0.0303030303030303,0,0.0379213483146067,0,0.0415778251599147,0.050561797752809,0.216425120772947,0,0,0.0247641509433962,0,0.129153605015674,0.213220998055736,0.0169491525423729,0,0.0988875154511743,0.0565878378378378,0,0,0,0,0.109774436090226
HERV_dup2696,chr6,71747697,71756055,-,8359,0.0265957446808511,0.005,0.137254901960784,0.00946372239747634,0.05625,0,0.00847457627118644,0,0.0172413793103448,0.0090293453724605,0,0.131313131313131,0,0.000278164116828929,0,0,0,0,0.0197368421052632,0.0136054421768707,0.129310344827586,0.0193798449612403,0.0206896551724138,0,0.0441176470588235,0.0385487528344671,0,0,0.0762081784386617,0,0.0412371134020619,0.00583090379008746,0.0201729106628242,0.06,0.238095238095238,0,0,0,0,0,0,0,0,0,0.00284900284900285,0,0,0,0,0,0,0,0,0.00132100396301189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625,0,0.00757575757575758,0,0,0,0,0,0,0.00581395348837209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.00280898876404494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERV_dup27,chr10,17011267,17018507,-,7241,0.00797872340425532,0.015,0,0,0.0375,0.0357142857142857,0.00677966101694915,0.0021551724137931,0,0.00225733634311512,0.00278551532033426,0,0,0.00166898470097357,0,0,0,0,0.00657894736842105,0.00340136054421769,0.0258620689655172,0.00775193798449612,0.00689655172413793,0,0.00490196078431373,0.00226757369614512,0.0132450331125828,0,0.00185873605947955,0.238805970149254,0,0.0087463556851312,0,0,0.0119047619047619,0.00647948164146868,0,0.0079155672823219,0,0.00114155251141553,0.0126582278481013,0,0.0109090909090909,0.00696864111498258,0.0199430199430199,0.0289855072463768,0,0.0160427807486631,0.00308641975308642,0.00970873786407767,0,0,0,0.0145310435931308,0.0104895104895105,0,0.00321543408360129,0.00588235294117647,0,0,0.0102564102564103,0.0227272727272727,0,0.0065359477124183,0,0,0.00568181818181818,0,0,0,0,0,0.00558659217877095,0.0087719298245614,0.0253164556962025,0,0,0,0.00862068965517241,0.003003003003003,0,0,0.003003003003003,0.00757575757575758,0,0,0,0,0,0,0.0116279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413223140495868,0,0,0.00460829493087558,0.00127226463104326,0,0,0.000794912559618442,0,0.000867302688638335,0,0,0,0.0161290322580645,0.00606060606060606,0,0.00140449438202247,0,0.00319829424307036,0,0.00386473429951691,0,0.00662251655629139,0,0.0037037037037037,0.00125391849529781,0.00129617627997408,0,0.000941619585687382,0,0.00168918918918919,0,0,0,0.00401606425702811,0.00451127819548872
HERV_dup2706,chr6,77716945,77726366,-,9422,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132450331125828,0,0.00185873605947955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410714285714286,0,0.00528401585204756,0,0.00398406374501992,0,0,0,0.00343642611683849,0,0.0681818181818182,0.00518134715025907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERV_dup272,chr1,143764840,143778331,-,13492,0,0,0,0,0.00625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284900284900285,0,0,0,0,0,0,0,0.00176056338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00632911392405063,0,0,0,0,0.003003003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034965034965035,0.036144578313253,0,0.0068259385665529,0.0161290322580645,0,0.0103092783505155,0.0558213716108453,0,0.0272572402044293,0,0.0453172205438066,0.0371900826446281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERV_dup2728,chr6,93660600,93667867,+,7268,0.0159574468085106,0.025,0.0392156862745098,0.0157728706624606,0.0125,0.0357142857142857,0.00338983050847458,0.00431034482758621,0.0172413793103448,0.0112866817155756,0.00278551532033426,0.0202020202020202,0,0,0.0357142857142857,0,0,0,0,0.0102040816326531,0.00862068965517241,0.0232558139534884,0.00689655172413793,0,0.00980392156862745,0,0,0,0.00371747211895911,0,0,0,0.00864553314121038,0,0.0238095238095238,0,0,0.00263852242744063,0,0,0,0,0,0,0,0,0,0,0.00308641975308642,0,0,0,0,0,0.00174825174825175,0.00199203187250996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120481927710843,0,0,0.0161290322580645,0.00884955752212389,0.00343642611683849,0,0,0,0,0,0,0,0,0,0,0,0,0.000794912559618442,0,0,0,0.0017636684303351,0,0,0,0,0,0,0,0,0.00289855072463768,0,0,0,0,0.000626959247648903,0.00129617627997408,0,0.000941619585687382,0.00123609394313968,0.000844594594594595,0,0.00427350427350427,0,0,0
HERV_dup2730,chr6,94553199,94559610,-,6412,0.396276595744681,0.28,0,0.533123028391167,0,0,0.0525423728813559,0.0452586206896552,0,0.110609480812641,0.0668523676880223,0.757575757575758,0,0,0,0,0,0,0,0,0.00862068965517241,0,0,0,0,0,0,0,0,0,0,0,0.0230547550432277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174825174825175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003003003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159489633173844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129617627997408,0,0,0,0,0,0,0,0,0
HERV_dup2733,chr6,98166615,98173385,+,6771,0.00531914893617021,0.005,0.0294117647058824,0.00315457413249211,0.00625,0,0.00338983050847458,0,0,0,0,0,0,0.00778859527121001,0.0357142857142857,0,0,0,0.0263157894736842,0.0374149659863946,0.00862068965517241,0.0503875968992248,0.00689655172413793,0.0151515151515152,0,0.00680272108843537,0.00662251655629139,0.0102040816326531,0.00557620817843866,0,0.0309278350515464,0.0145772594752187,0.0288184438040346,0.01,0.0119047619047619,0.0302375809935205,0,0.0580474934036939,0.0350877192982456,0,0,0.00666666666666667,0.0654545454545455,0,0.0797720797720798,0.144927536231884,0.11038961038961,0.0481283422459893,0.0308641975308642,0.0194174757281553,0.00809716599190283,0.125,0.00880281690140845,0.0673712021136063,0.0384615384615385,0.0338645418326693,0.0160771704180064,0.00588235294117647,0.00613496932515337,0.0481099656357388,0.0333333333333333,0.0454545454545455,0.0310880829015544,0.0261437908496732,0.00645161290322581,0.00925925925925926,0.0170454545454545,0.0113636363636364,0.0152091254752852,0.00600600600600601,0.00881057268722467,0.00813008130081301,0.0391061452513966,0.0350877192982456,0.0379746835443038,0,0.0223048327137546,0.0394736842105263,0.00862068965517241,0.012012012012012,0.00754716981132075,0.003125,0.018018018018018,0.00757575757575758,0.00900900900900901,0.0318471337579618,0.00531914893617021,0.0165562913907285,0.00970873786407767,0.0178571428571429,0.0116279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00508905852417303,0,0,0.00397456279809221,0.000998502246630055,0.00433651344319167,0,0.00352733686067019,0.00302114803625378,0,0.00303030303030303,0,0.00842696629213483,0.0100502512562814,0.00426439232409382,0.0168539325842697,0.00676328502415459,0,0.0132450331125828,0.00235849056603774,0,0.00501567398119122,0.000648088139987038,0.00188323917137476,0.00188323917137476,0,0.00422297297297297,0.00303030303030303,0.00427350427350427,0,0,0.0135338345864662
HERV_dup2735,chr6,99261844,99269046,-,7203,0.00797872340425532,0.035,0,0.0441640378548896,0,0,0.0372881355932203,0.00862068965517241,0,0.0135440180586907,0.0139275766016713,0,0,0.000278164116828929,0,0,0,0,0,0.00340136054421769,0.0258620689655172,0.0348837209302326,0,0.151515151515152,0.00490196078431373,0,0,0,0,0,0,0.0087463556851312,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00645161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0.00377358490566038,0,0,0,0,0,0.0106382978723404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140449438202247,0,0,0,0.000966183574879227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERV_dup2736,chr7,100838727,100847199,+,8473,0.00265957446808511,0.01,0,0.00630914826498423,0.0125,0,0.00677966101694915,0,0,0.00225733634311512,0.00278551532033426,0.0101010101010101,0,0.000834492350486787,0,0,0.010752688172043,0,0,0.0102040816326531,0,0.0116279069767442,0.00689655172413793,0.0303030303030303,0.00490196078431373,0.00226757369614512,0,0,0.00371747211895911,0,0,0.00291545189504373,0,0,0.0357142857142857,0.0129589632829374,0.00495049504950495,0.0237467018469657,0,0.00114155251141553,0.00421940928270042,0.00666666666666667,0.0145454545454545,0.0104529616724739,0.0484330484330484,0.0579710144927536,0.0584415584415584,0.0053475935828877,0.0246913580246914,0.0194174757281553,0.0202429149797571,0.0178571428571429,0.0193661971830986,0.0250990752972259,0.00174825174825175,0.0139442231075697,0.0192926045016077,0.0117647058823529,0.00613496932515337,0.0240549828178694,0.0179487179487179,0.0303030303030303,0.0829015544041451,0,0,0,0,0,0.026615969581749,0.00600600600600601,0,0,0.0223463687150838,0.0087719298245614,0.0126582278481013,0,0.00371747211895911,0,0,0.00600600600600601,0.0188679245283019,0.015625,0,0.00757575757575758,0,0.0191082802547771,0,0.00662251655629139,0,0,0,0,0,0,0,0,0,0,0.00341296928327645,0.00537634408602151,0,0.00343642611683849,0.00478468899521531,0,0,0,0,0,0,0.0135135135135135,0.00921658986175115,0.0089058524173028,0.0178571428571429,0.00238095238095238,0.00238473767885533,0.00149775336994508,0.000867302688638335,0.00602409638554217,0.00529100529100529,0.00302114803625378,0.0161290322580645,0.0151515151515152,0.0078125,0.00702247191011236,0,0.00746268656716418,0.00561797752808989,0.0183574879227053,0,0.00662251655629139,0.00471698113207547,0,0.00125391849529781,0.000648088139987038,0.00188323917137476,0.00564971751412429,0.00988875154511743,0.0126689189189189,0.00303030303030303,0,0,0.00803212851405622,0.0135338345864662
HERV_dup2739,chr7,104685064,104697557,+,12494,0,0.005,0.0196078431372549,0.00630914826498423,0.0375,0,0.00508474576271186,0,0,0.0090293453724605,0.00278551532033426,0,0,0.00305980528511822,0.0178571428571429,0.0158730158730159,0,0.0116279069767442,0.0263157894736842,0.0442176870748299,0.0258620689655172,0.0503875968992248,0.0551724137931034,0.0757575757575758,0.0490196078431373,0.0136054421768707,0.0198675496688742,0.0204081632653061,0.0260223048327138,0.0149253731343284,0.0103092783505155,0.0262390670553936,0.0115273775216138,0.05,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130718954248366,0.0967741935483871,0.0925925925925926,0.164772727272727,0.193181818181818,0.201520912547529,0.0930930930930931,0.308370044052863,0.0528455284552846,0.486033519553073,0.429824561403509,0.531645569620253,0.438202247191011,0.661710037174721,0.210526315789474,0.146551724137931,0.375375375375375,0.29811320754717,0.3125,0.345345345345345,0.113636363636364,0.189189189189189,0.299363057324841,0.393617021276596,0.225165562913907,0.0970873786407767,0.446428571428571,0.482558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535714285714286,0.00238095238095238,0.00158982511923688,0,0.00173460537727667,0,0.0017636684303351,0.00302114803625378,0.00806451612903226,0,0,0.0126404494382022,0,0.00213219616204691,0,0.000966183574879227,0,0,0.00589622641509434,0,0.00250783699059561,0.0136098509397278,0.00376647834274953,0.000941619585687382,0.0111248454882571,0,0.00303030303030303,0,0,0.00401606425702811,0.00601503759398496
